Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	lnL
8616	0.019446	0.030061	0.008790	0.001778	-3553.788
8620	0.019446	0.030061	0.008560	0.001825	-3534.307
8624	0.020225	0.031264	0.008500	0.001988	-3535.196
8628	0.019488	0.029146	0.006985	0.001916	-3541.478
8632	0.022150	0.033127	0.008675	0.001993	-3527.525
8636	0.021049	0.031481	0.008548	0.001826	-3538.842
8640	0.020341	0.030422	0.008634	0.001689	-3561.170
8644	0.023397	0.035934	0.007783	0.002150	-3556.433
8648	0.021390	0.031832	0.005882	0.001894	-3543.277
8652	0.021783	0.032622	0.006029	0.001941	-3538.025
8656	0.020834	0.033640	0.006054	0.001950	-3523.770
8660	0.023469	0.035673	0.006608	0.002110	-3524.830
8664	0.020216	0.031248	0.005396	0.001917	-3525.787
8668	0.020314	0.031494	0.005380	0.001912	-3524.328
8672	0.021084	0.032687	0.005251	0.002110	-3537.190
8676	0.021867	0.034099	0.005478	0.002201	-3552.840
8680	0.018475	0.028809	0.004628	0.001860	-3558.730
8684	0.018475	0.029931	0.004628	0.001860	-3541.757
8688	0.017505	0.032344	0.004628	0.001860	-3536.277
8692	0.018086	0.030739	0.004231	0.001732	-3537.273
8696	0.021440	0.036440	0.006094	0.002053	-3528.533
8700	0.021882	0.036440	0.006094	0.002053	-3536.192
8704	0.020333	0.032820	0.005274	0.002048	-3564.179
8708	0.019800	0.034145	0.005567	0.001840	-3546.634
8712	0.017612	0.030928	0.005042	0.001666	-3519.064
8716	0.017612	0.032051	0.004557	0.001628	-3543.604
8720	0.016020	0.029154	0.003794	0.001618	-3545.015
8724	0.016020	0.029154	0.003713	0.001653	-3533.414
8728	0.016020	0.029154	0.003966	0.001547	-3521.677
8732	0.013794	0.023058	0.004126	0.001332	-3529.372
8736	0.019212	0.032116	0.005746	0.001855	-3531.976
8740	0.015913	0.027155	0.005539	0.001569	-3532.306
8744	0.023381	0.035729	0.007288	0.002064	-3543.926
8748	0.021481	0.031788	0.006182	0.002054	-3558.931
8752	0.019972	0.028793	0.005245	0.001986	-3566.121
8756	0.021510	0.031010	0.005344	0.002128	-3560.555
8760	0.019705	0.030864	0.005879	0.001916	-3549.107
8764	0.019691	0.030864	0.005643	0.001996	-3537.050
8768	0.016942	0.024429	0.004778	0.001659	-3530.289
8772	0.016492	0.023780	0.005369	0.001615	-3533.729
8776	0.016457	0.021764	0.004423	0.001555	-3538.448
8780	0.022707	0.029450	0.006121	0.002060	-3531.163
8784	0.021610	0.028027	0.005343	0.001961	-3557.004
8788	0.023524	0.030725	0.005518	0.002025	-3549.123
8792	0.019966	0.027651	0.005175	0.001576	-3544.056
8796	0.022198	0.030742	0.005908	0.002001	-3560.721
8800	0.022198	0.029250	0.006999	0.002104	-3533.136
8804	0.022198	0.031493	0.007485	0.002272	-3541.017
8808	0.025470	0.035068	0.008915	0.002511	-3532.339
8812	0.025470	0.035068	0.008915	0.002511	-3539.667
8816	0.025238	0.035068	0.009114	0.002457	-3537.618
8820	0.020512	0.027835	0.007288	0.002029	-3537.093
8824	0.020512	0.027835	0.007117	0.002078	-3560.217
8828	0.017915	0.024100	0.008626	0.001562	-3544.402
8832	0.016499	0.023124	0.006635	0.001611	-3538.030
8836	0.016499	0.023124	0.006635	0.001611	-3548.149
8840	0.017805	0.024954	0.007160	0.001738	-3536.151
8844	0.015784	0.022119	0.006347	0.001541	-3539.568
8848	0.015941	0.022340	0.006411	0.001556	-3534.077
8852	0.017110	0.021064	0.007019	0.001421	-3528.345
8856	0.016672	0.021750	0.006839	0.001385	-3529.396
8860	0.013976	0.018233	0.004634	0.001161	-3522.889
8864	0.016302	0.022629	0.005423	0.001358	-3534.791
8868	0.015884	0.022453	0.005745	0.001370	-3535.507
8872	0.015260	0.021571	0.005520	0.001316	-3547.214
8876	0.023169	0.033264	0.007531	0.002030	-3516.066
8880	0.022691	0.034328	0.008275	0.001968	-3518.678
8884	0.023033	0.035496	0.007866	0.001957	-3522.833
8888	0.022906	0.036632	0.008438	0.001804	-3531.579
8892	0.019600	0.029473	0.006848	0.001628	-3529.402
8896	0.015586	0.022342	0.005687	0.001201	-3525.313
8900	0.018941	0.026303	0.007348	0.001460	-3508.572
8904	0.018941	0.026303	0.006825	0.001460	-3536.051
8908	0.018941	0.026303	0.005938	0.001429	-3513.768
8912	0.018690	0.025142	0.005181	0.001595	-3529.339
8916	0.018690	0.025142	0.005655	0.001683	-3522.902
8920	0.013485	0.018233	0.004391	0.001306	-3510.497
8924	0.013485	0.019410	0.004391	0.001306	-3524.849
8928	0.014273	0.022083	0.004647	0.001383	-3538.741
8932	0.014273	0.020854	0.004647	0.001383	-3552.519
8936	0.012744	0.022804	0.005078	0.001320	-3537.435
8940	0.013253	0.022578	0.005280	0.001372	-3528.863
8944	0.013253	0.021485	0.004180	0.001372	-3566.591
8948	0.016093	0.025778	0.005017	0.001780	-3529.634
8952	0.014550	0.022517	0.004760	0.001534	-3545.660
8956	0.016266	0.025172	0.006078	0.001714	-3528.461
8960	0.012243	0.018946	0.004851	0.001217	-3530.137
8964	0.012243	0.018946	0.004851	0.001217	-3528.738
8968	0.013829	0.021401	0.005480	0.001375	-3534.328
8972	0.011612	0.017970	0.005023	0.001154	-3536.486
8976	0.011612	0.017089	0.005023	0.001154	-3524.608
8980	0.012552	0.018472	0.004279	0.001248	-3529.587
8984	0.014553	0.021417	0.004961	0.001446	-3537.703
8988	0.015132	0.021417	0.004403	0.001630	-3547.015
8992	0.015280	0.021626	0.005713	0.001646	-3532.854
8996	0.016307	0.021586	0.004405	0.001559	-3534.542
9000	0.020853	0.028326	0.005878	0.002011	-3515.755
9004	0.018446	0.024109	0.004982	0.001857	-3525.636
9008	0.021216	0.032717	0.006100	0.002273	-3523.810
9012	0.021216	0.032525	0.006091	0.002277	-3522.242
9016	0.021216	0.031002	0.006337	0.002188	-3511.139
9020	0.021216	0.031002	0.006337	0.002188	-3525.508
9024	0.019435	0.028401	0.005603	0.002077	-3556.777
9028	0.021521	0.030802	0.006220	0.002294	-3521.388
9032	0.017160	0.024597	0.004959	0.001829	-3541.493
9036	0.018709	0.029041	0.006190	0.001820	-3532.023
9040	0.017734	0.030066	0.005916	0.001905	-3520.950
9044	0.017734	0.030212	0.006344	0.001769	-3540.752
9048	0.018345	0.030945	0.006073	0.001978	-3542.833
9052	0.019233	0.029916	0.007765	0.002073	-3541.577
9056	0.021607	0.035332	0.010141	0.002192	-3554.138
9060	0.023150	0.034409	0.009225	0.002238	-3530.961
9064	0.021484	0.031933	0.009193	0.002119	-3539.360
9068	0.022191	0.032984	0.009496	0.002189	-3532.103
9072	0.017153	0.023702	0.008944	0.001692	-3543.571
9076	0.018198	0.023702	0.008944	0.001692	-3517.126
9080	0.017663	0.023005	0.007986	0.001785	-3525.046
9084	0.017833	0.021779	0.007281	0.001628	-3531.996
9088	0.021446	0.024269	0.008234	0.001693	-3532.247
9092	0.025692	0.028131	0.009794	0.002042	-3531.543
9096	0.024497	0.029233	0.009794	0.002042	-3517.213
9100	0.022558	0.025869	0.009542	0.001931	-3526.063
9104	0.022558	0.028378	0.009542	0.001931	-3510.439
9108	0.022864	0.029118	0.009043	0.001860	-3530.920
9112	0.018109	0.020680	0.006823	0.001546	-3540.637
9116	0.014953	0.017380	0.005188	0.001436	-3542.419
9120	0.014953	0.018910	0.005086	0.001465	-3553.600
9124	0.017842	0.023661	0.007258	0.001748	-3560.437
9128	0.017842	0.023661	0.007300	0.001738	-3544.371
9132	0.017116	0.022924	0.006751	0.001607	-3535.455
9136	0.017444	0.024079	0.006426	0.001688	-3541.845
9140	0.019468	0.026872	0.006376	0.001800	-3543.058
9144	0.017831	0.023649	0.005840	0.001648	-3522.846
9148	0.021114	0.028003	0.006038	0.001952	-3531.894
9152	0.019626	0.025435	0.006023	0.001691	-3530.163
9156	0.022109	0.030100	0.007127	0.002001	-3521.865
9160	0.018994	0.025076	0.005481	0.001806	-3547.302
9164	0.020524	0.025076	0.004900	0.002020	-3555.965
9168	0.024926	0.028291	0.006047	0.002414	-3540.405
9172	0.024344	0.027274	0.006752	0.002199	-3539.652
9176	0.023703	0.027274	0.007310	0.002032	-3536.953
9180	0.026572	0.030138	0.007152	0.002278	-3553.255
9184	0.026572	0.026731	0.008592	0.002320	-3528.618
9188	0.034629	0.034922	0.011880	0.002863	-3530.915
9192	0.032398	0.032219	0.009851	0.002679	-3518.505
9196	0.028761	0.027630	0.008448	0.002297	-3519.067
9200	0.024387	0.022319	0.006301	0.002123	-3522.843
9204	0.024387	0.022319	0.006764	0.002114	-3538.463
9208	0.021958	0.020103	0.006836	0.001802	-3564.117
9212	0.021958	0.020103	0.007099	0.001735	-3563.149
9216	0.021958	0.021132	0.006311	0.001735	-3562.343
9220	0.023039	0.022497	0.006622	0.001820	-3565.384
9224	0.023638	0.023081	0.007507	0.001868	-3541.957
9228	0.022541	0.022011	0.006362	0.001855	-3540.184
9232	0.025327	0.029197	0.006868	0.002232	-3565.704
9236	0.027322	0.029197	0.006868	0.002232	-3554.933
9240	0.019774	0.023434	0.004778	0.001681	-3553.454
9244	0.021106	0.025221	0.004979	0.001751	-3544.065
9248	0.024210	0.030115	0.007076	0.002091	-3542.375
9252	0.024210	0.030115	0.007076	0.002091	-3542.773
9256	0.024210	0.030115	0.006662	0.002221	-3551.242
9260	0.020509	0.025510	0.005643	0.001881	-3564.585
9264	0.020509	0.025510	0.005643	0.001881	-3543.273
9268	0.024252	0.031283	0.006727	0.002049	-3547.493
9272	0.014276	0.017998	0.004001	0.001218	-3533.103
9276	0.014276	0.018601	0.002641	0.001218	-3534.163
9280	0.019026	0.023222	0.003520	0.001624	-3537.639
9284	0.019774	0.023222	0.004168	0.001804	-3521.872
9288	0.018081	0.019545	0.003073	0.001733	-3553.302
9292	0.022244	0.025649	0.003823	0.002108	-3540.009
9296	0.022081	0.026224	0.003795	0.002093	-3538.523
9300	0.024284	0.028714	0.003920	0.002450	-3523.190
9304	0.024284	0.029822	0.004077	0.002356	-3559.613
9308	0.023293	0.028152	0.005081	0.002283	-3546.113
9312	0.022111	0.030942	0.005362	0.002283	-3523.342
9316	0.026804	0.035053	0.006772	0.002750	-3523.630
9320	0.022519	0.027407	0.004582	0.002200	-3529.609
9324	0.022149	0.027071	0.004582	0.002200	-3545.890
9328	0.018144	0.022175	0.003927	0.001808	-3521.822
9332	0.016401	0.019608	0.003947	0.001470	-3523.501
9336	0.019996	0.022630	0.005126	0.001683	-3533.893
9340	0.018981	0.022630	0.006686	0.001683	-3534.856
9344	0.018981	0.022630	0.006700	0.001679	-3536.356
9348	0.022925	0.026704	0.007742	0.002023	-3538.855
9352	0.027864	0.033315	0.007423	0.002422	-3553.675
9356	0.021842	0.027658	0.006198	0.002022	-3552.797
9360	0.021537	0.029924	0.006264	0.002135	-3532.239
9364	0.021369	0.029082	0.006215	0.002119	-3533.785
9368	0.021025	0.027531	0.005105	0.002169	-3547.199
9372	0.022451	0.029807	0.005712	0.002272	-3545.700
9376	0.020643	0.027407	0.005252	0.002089	-3533.615
9380	0.019865	0.028425	0.004885	0.002079	-3538.407
9384	0.017585	0.025162	0.004354	0.001828	-3541.430
9388	0.017757	0.025409	0.004516	0.001846	-3535.273
9392	0.018514	0.022633	0.005921	0.001750	-3535.346
9396	0.018374	0.023934	0.005628	0.001814	-3556.525
9400	0.021054	0.026261	0.006175	0.001990	-3555.683
9404	0.019824	0.024726	0.005476	0.001990	-3556.994
9408	0.016391	0.020097	0.005636	0.001628	-3557.046
9412	0.018052	0.022133	0.006207	0.001793	-3571.829
9416	0.016386	0.020090	0.005505	0.001665	-3573.463
9420	0.018906	0.023180	0.006852	0.001781	-3553.990
9424	0.016305	0.020988	0.005889	0.001672	-3557.274
9428	0.016305	0.019701	0.005889	0.001672	-3532.995
9432	0.016305	0.021364	0.005789	0.001701	-3523.542
9436	0.017045	0.021992	0.005959	0.001751	-3534.125
9440	0.015986	0.020625	0.005588	0.001642	-3537.024
9444	0.016476	0.022514	0.004550	0.001570	-3519.362
9448	0.017751	0.025921	0.004220	0.001739	-3539.365
9452	0.017751	0.025921	0.004220	0.001739	-3543.318
9456	0.017359	0.025349	0.004127	0.001700	-3524.050
9460	0.017686	0.025828	0.004205	0.001732	-3524.434
9464	0.020104	0.030159	0.004910	0.002023	-3534.107
9468	0.021421	0.030159	0.004910	0.002023	-3526.298
9472	0.019518	0.024579	0.004589	0.001645	-3535.146
9476	0.019518	0.024579	0.004589	0.001645	-3538.974
9480	0.021530	0.028670	0.004800	0.001823	-3546.498
9484	0.021271	0.029049	0.004742	0.001801	-3534.690
9488	0.022386	0.029049	0.004252	0.002009	-3520.925
9492	0.026399	0.033807	0.005391	0.002146	-3535.285
9496	0.026399	0.031932	0.005391	0.002146	-3553.143
9500	0.021688	0.026233	0.003731	0.001763	-3555.658
9504	0.021072	0.026036	0.003625	0.001713	-3554.016
9508	0.024980	0.032467	0.004716	0.002048	-3563.727
9512	0.025405	0.033281	0.004506	0.002217	-3534.569
9516	0.026171	0.033281	0.005470	0.002217	-3546.099
9520	0.026171	0.032236	0.005697	0.002128	-3519.659
9524	0.025171	0.031004	0.004983	0.002251	-3524.802
9528	0.027291	0.030859	0.005936	0.002343	-3533.533
9532	0.027822	0.031624	0.006052	0.002389	-3556.043
9536	0.024288	0.028070	0.005283	0.002086	-3534.429
9540	0.019160	0.020819	0.004222	0.001624	-3532.110
9544	0.019369	0.019848	0.005683	0.001642	-3532.958
9548	0.017770	0.018640	0.005899	0.001458	-3550.186
9552	0.017770	0.019659	0.005909	0.001455	-3543.598
9556	0.017993	0.020682	0.004000	0.001531	-3531.402
9560	0.022202	0.024350	0.005346	0.001803	-3540.225
9564	0.018008	0.020160	0.004325	0.001618	-3539.585
9568	0.020568	0.025172	0.004539	0.001928	-3544.964
9572	0.022261	0.028426	0.004913	0.002086	-3558.477
9576	0.023221	0.027228	0.004819	0.002047	-3553.629
9580	0.020557	0.024105	0.004189	0.001845	-3553.963
9584	0.020557	0.023142	0.005344	0.001845	-3583.538
9588	0.020557	0.023142	0.005344	0.001845	-3568.692
9592	0.022744	0.025604	0.005913	0.002042	-3557.727
9596	0.023352	0.023450	0.005719	0.001975	-3569.856
9600	0.034124	0.034268	0.009098	0.002651	-3560.384
9604	0.027076	0.027190	0.006398	0.002373	-3549.186
9608	0.029874	0.030000	0.007052	0.002768	-3546.372
9612	0.034488	0.035125	0.007966	0.003127	-3555.824
9616	0.030191	0.030749	0.007057	0.002705	-3545.580
9620	0.023931	0.025425	0.005821	0.002061	-3552.096
9624	0.018396	0.020691	0.004737	0.001677	-3554.657
9628	0.020622	0.023195	0.005310	0.001880	-3550.923
9632	0.024023	0.027083	0.006536	0.002093	-3564.989
9636	0.024023	0.027083	0.006281	0.002178	-3560.052
9640	0.025129	0.027083	0.006454	0.002120	-3551.944
9644	0.029805	0.030925	0.006779	0.002365	-3547.481
9648	0.023650	0.026526	0.005814	0.002028	-3542.173
9652	0.025594	0.028707	0.006292	0.002195	-3543.743
9656	0.024032	0.028804	0.005595	0.002176	-3545.946
9660	0.025070	0.030250	0.007146	0.002176	-3544.994
9664	0.019826	0.029056	0.005612	0.001664	-3524.059
9668	0.019207	0.029056	0.005077	0.001839	-3539.819
9672	0.019690	0.026527	0.005593	0.001754	-3556.250
9676	0.018740	0.025032	0.005510	0.001781	-3555.367
9680	0.017572	0.023472	0.004527	0.001567	-3544.282
9684	0.017572	0.022169	0.004527	0.001567	-3554.976
9688	0.017896	0.022577	0.004611	0.001596	-3547.961
9692	0.019159	0.024885	0.003876	0.001866	-3544.794
9696	0.020138	0.024328	0.003933	0.001893	-3559.606
9700	0.021721	0.025503	0.003933	0.001893	-3582.602
9704	0.018135	0.022052	0.003401	0.001637	-3567.045
9708	0.022863	0.025858	0.004533	0.001952	-3574.837
9712	0.017457	0.020964	0.003675	0.001582	-3558.250
9716	0.017457	0.020964	0.003829	0.001519	-3545.844
9720	0.014993	0.019270	0.003199	0.001536	-3526.193
9724	0.015708	0.021885	0.004110	0.001542	-3516.491
9728	0.015708	0.020711	0.004110	0.001542	-3527.430
9732	0.013950	0.017629	0.003309	0.001388	-3519.158
9736	0.013950	0.018605	0.004269	0.001522	-3546.225
9740	0.012394	0.016531	0.003793	0.001352	-3540.183
9744	0.016065	0.021280	0.004883	0.001741	-3543.848
9748	0.016065	0.023619	0.004883	0.001741	-3540.503
9752	0.016065	0.022973	0.004883	0.001741	-3554.157
9756	0.016065	0.023387	0.004677	0.001818	-3552.086
9760	0.014688	0.021170	0.004234	0.001645	-3535.442
9764	0.015145	0.021828	0.003902	0.001696	-3537.033
9768	0.014801	0.021333	0.003813	0.001658	-3553.713
9772	0.017193	0.024781	0.004430	0.001926	-3544.218
9776	0.018678	0.024781	0.004430	0.001926	-3558.913
9780	0.021689	0.031270	0.005942	0.002233	-3557.829
9784	0.017643	0.027169	0.005163	0.001940	-3562.895
9788	0.015006	0.023108	0.004235	0.001711	-3544.925
9792	0.015006	0.022202	0.004235	0.001711	-3558.322
9796	0.017547	0.025962	0.004953	0.002000	-3548.443
9800	0.017547	0.025962	0.004953	0.002000	-3556.828
9804	0.019303	0.030104	0.005436	0.002206	-3555.302
9808	0.016489	0.025715	0.004643	0.001884	-3543.242
9812	0.013652	0.018867	0.003548	0.001624	-3558.070
9816	0.011808	0.015212	0.003069	0.001405	-3565.386
9820	0.014065	0.017240	0.003151	0.001767	-3556.031
9824	0.013895	0.015021	0.003255	0.001451	-3531.284
9828	0.015017	0.015073	0.003518	0.001568	-3546.578
9832	0.015017	0.016528	0.004509	0.001568	-3528.205
9836	0.015017	0.014712	0.004299	0.001645	-3532.209
9840	0.016441	0.016968	0.006501	0.001538	-3524.872
9844	0.015405	0.016968	0.006501	0.001538	-3539.030
9848	0.014277	0.016968	0.006501	0.001538	-3533.923
9852	0.012870	0.015723	0.005768	0.001409	-3548.180
9856	0.014256	0.017854	0.006651	0.001575	-3533.165
9860	0.019837	0.023114	0.008251	0.002111	-3529.390
9864	0.017641	0.020032	0.007337	0.001877	-3527.491
9868	0.020560	0.023019	0.006865	0.002052	-3532.545
9872	0.020102	0.020299	0.007612	0.001851	-3514.273
9876	0.019164	0.019705	0.006668	0.001880	-3521.590
9880	0.019164	0.019705	0.006398	0.001662	-3542.557
9884	0.019164	0.020785	0.006821	0.001559	-3515.173
9888	0.016317	0.018652	0.005441	0.001417	-3533.681
9892	0.020291	0.023194	0.006766	0.001762	-3533.553
9896	0.021950	0.026107	0.007615	0.001983	-3531.634
9900	0.019766	0.023509	0.006184	0.001747	-3532.163
9904	0.019766	0.022240	0.005807	0.001860	-3521.343
9908	0.020889	0.024123	0.005786	0.001867	-3538.793
9912	0.019400	0.020611	0.004985	0.001768	-3521.890
9916	0.018807	0.021210	0.004833	0.001714	-3542.269
9920	0.015777	0.017175	0.004487	0.001438	-3545.170
9924	0.013854	0.017182	0.003841	0.001231	-3561.854
9928	0.016409	0.020688	0.004328	0.001532	-3559.646
9932	0.020540	0.027913	0.006217	0.001885	-3525.539
9936	0.019493	0.028741	0.006181	0.001874	-3527.855
9940	0.019400	0.028741	0.005853	0.001874	-3547.174
9944	0.018493	0.028741	0.006763	0.001874	-3543.921
9948	0.022821	0.034688	0.009198	0.002098	-3538.435
9952	0.032046	0.048710	0.013049	0.002929	-3526.054
9956	0.025808	0.041222	0.012522	0.002451	-3552.181
9960	0.019390	0.029925	0.009041	0.001916	-3542.500
9964	0.019390	0.030049	0.009355	0.001994	-3531.777
9968	0.019390	0.031121	0.009355	0.001994	-3541.349
9972	0.019758	0.031918	0.010041	0.001929	-3544.063
9976	0.017081	0.027594	0.008822	0.001641	-3528.486
9980	0.017683	0.028568	0.008243	0.001882	-3532.885
9984	0.017683	0.028568	0.007774	0.001995	-3533.019
9988	0.018488	0.028568	0.007583	0.002288	-3526.520
9992	0.023633	0.036518	0.010610	0.002673	-3548.445
9996	0.020448	0.031182	0.009504	0.002175	-3534.940
10000	0.025543	0.035616	0.011303	0.002587	-3530.797
10004	0.018435	0.025704	0.007649	0.001992	-3522.640
10008	0.016997	0.023700	0.005819	0.001836	-3536.116
10012	0.016997	0.023700	0.005819	0.001836	-3526.870
10016	0.016997	0.022398	0.006698	0.001836	-3540.955
10020	0.020034	0.022303	0.006149	0.002140	-3534.041
10024	0.015926	0.017730	0.003631	0.001701	-3500.445
10028	0.018383	0.021922	0.004516	0.002071	-3514.997
10032	0.017586	0.020034	0.004070	0.001866	-3538.332
10036	0.015778	0.017975	0.004066	0.001756	-3537.499
10040	0.019999	0.023581	0.005840	0.001964	-3551.330
10044	0.019840	0.025735	0.006231	0.002256	-3542.977
10048	0.020439	0.026512	0.006419	0.002324	-3549.808
10052	0.021714	0.028700	0.006427	0.002621	-3534.405
10056	0.021714	0.028700	0.006945	0.002425	-3528.990
10060	0.020331	0.026872	0.006080	0.002428	-3530.657
10064	0.020331	0.026872	0.005717	0.002582	-3530.897
10068	0.020331	0.024622	0.006166	0.002395	-3524.855
10072	0.020331	0.022832	0.005762	0.002356	-3553.772
10076	0.024332	0.027638	0.007376	0.002696	-3525.236
10080	0.024332	0.027638	0.007378	0.002665	-3548.992
10084	0.022056	0.024107	0.006824	0.002434	-3528.243
10088	0.023168	0.025426	0.004023	0.002434	-3519.593
10092	0.023168	0.024557	0.004126	0.002373	-3537.759
10096	0.025038	0.025514	0.005086	0.002676	-3548.754
10100	0.028150	0.029064	0.005718	0.003009	-3546.208
10104	0.029137	0.029632	0.006053	0.002842	-3545.489
10108	0.031268	0.033352	0.007269	0.003139	-3534.510
10112	0.025139	0.026659	0.005803	0.002541	-3527.839
10116	0.023471	0.025873	0.006175	0.002601	-3525.257
10120	0.029380	0.034839	0.008807	0.003307	-3540.845
10124	0.034189	0.044844	0.010985	0.003654	-3531.028
10128	0.032543	0.044484	0.010986	0.003311	-3544.798
10132	0.031118	0.042536	0.009993	0.003328	-3551.742
10136	0.028739	0.039265	0.009647	0.002943	-3552.320
10140	0.022610	0.030891	0.006221	0.002291	-3552.752
10144	0.022610	0.030891	0.007036	0.002395	-3563.061
10148	0.022610	0.030891	0.008080	0.002395	-3527.978
10152	0.022309	0.029765	0.006326	0.002379	-3559.019
10156	0.022864	0.032738	0.006958	0.002617	-3550.184
10160	0.023707	0.033456	0.008457	0.002517	-3533.877
10164	0.020540	0.028986	0.007327	0.002180	-3538.534
10168	0.020656	0.026627	0.007010	0.002086	-3519.868
10172	0.020656	0.024916	0.007010	0.002086	-3525.766
10176	0.019949	0.024916	0.007326	0.001996	-3513.863
10180	0.019949	0.024027	0.007211	0.002028	-3545.289
10184	0.017684	0.022490	0.006392	0.001798	-3525.923
10188	0.015450	0.018791	0.005434	0.001614	-3537.664
10192	0.013864	0.018791	0.005434	0.001614	-3532.826
10196	0.016435	0.020892	0.007268	0.001913	-3544.843
10200	0.017353	0.019146	0.006660	0.001753	-3556.834
10204	0.022695	0.025734	0.008710	0.002293	-3535.344
10208	0.023416	0.026552	0.009325	0.002280	-3532.403
10212	0.021742	0.026980	0.008626	0.002112	-3564.158
10216	0.019223	0.023854	0.006860	0.002076	-3549.942
